k,state,true_mean,sample_mean,sample_std,abs_err
7,52,0.5,0.49600065249954034,0.04992273108709213,0.00399934750045966
7,53,0.5,0.48045565713972094,0.04925922071492101,0.019544342860279063
7,54,0.5,0.4946297114043057,0.054537664998417446,0.0053702885956942725
7,55,0.5,0.4854154390575264,0.05018220243684115,0.014584560942473623
7,56,0.5,0.4940184781848596,0.04847583346775262,0.005981521815140389
7,57,0.5,0.4863561475362932,0.052909781594142835,0.013643852463706807
7,58,0.5,0.49164951457172784,0.04784961718654366,0.008350485428272159
7,59,0.5,0.4804125811704326,0.04951663743988425,0.019587418829567382
7,60,0.5,0.4952167207795722,0.056326474498580956,0.004783279220427816
7,61,0.5,0.48080913792298896,0.05393772364966212,0.01919086207701104
7,62,0.5,0.49094624299018386,0.052726761493781096,0.009053757009816144
7,63,0.5,0.488746833522061,0.05305330141236153,0.011253166477939003
7,64,0.5,0.4932418336032897,0.051379199413949646,0.006758166396710286
7,65,0.5,0.4821561393134271,0.04553414642038681,0.0178438606865729
7,66,0.5,0.4901662757952825,0.05272237669628056,0.009833724204717509
7,67,0.5,0.48598587611039784,0.0504973891128316,0.01401412388960216
7,68,0.5,0.4954369965276016,0.04575264902142345,0.004563003472398408
7,69,0.5,0.4870879620510859,0.04806101102256434,0.012912037948914101
7,70,0.5,0.4942337668631088,0.04707184204296224,0.0057662331368911746
7,71,0.5,0.4833344188169581,0.052067137984022,0.0166655811830419
7,72,0.5,0.49602275357590175,0.05469590987952359,0.003977246424098246
7,73,0.5,0.49225225766683295,0.052675449003312474,0.007747742333167051
7,74,0.5,0.4950963721443202,0.053909736636758,0.004903627855679826
7,75,0.3333333333333333,0.4858200982013659,0.04904613281484498,0.1524867648680326
7,76,0.6666666666666666,0.4968679477343013,0.04927374390085403,0.1697987189323653
7,77,0.5,0.4828738519355033,0.0508489306712782,0.017126148064496693
7,78,0.5,0.49561414376703783,0.052909438655308755,0.004385856232962171
7,79,0.5,0.4861765065741196,0.051208586843188374,0.013823493425880407
7,80,0.5,0.4870900907929719,0.05207118594884955,0.012909909207028114
7,81,0.5,0.4879140085084728,0.04927987304660521,0.012085991491527226
7,82,0.5,0.494506825478392,0.051641545345848194,0.005493174521608024
7,83,0.5,0.48005889178231587,0.04992608374247694,0.019941108217684134
7,84,0.5,0.5013455164446703,0.05193666598226915,0.0013455164446702916
7,85,0.5,0.4860934467155929,0.04938114259569113,0.013906553284407097
7,86,0.5,0.4929362951132861,0.04898729289861371,0.007063704886713873
7,87,0.5,0.481374895062351,0.0507837328654481,0.018625104937649017
7,88,0.5,0.4927302040940015,0.053535993696374067,0.007269795905998522
7,89,0.5,0.48315471538186855,0.04867528644528434,0.01684528461813145
7,90,0.5,0.49500328987427705,0.05574002583793544,0.004996710125722947
7,91,0.5,0.48462026131938474,0.050873312095498086,0.015379738680615263
7,92,0.5,0.48946173375308183,0.04631213091433034,0.010538266246918171
7,93,0.5,0.4779162309731927,0.05232317092121332,0.02208376902680731
7,94,0.5,0.49113089163486945,0.05508477823672558,0.008869108365130551
7,95,0.5,0.483673366170793,0.057265876019184946,0.016326633829207016
7,96,0.5,0.49232402858880525,0.05173243102974117,0.007675971411194749
7,97,0.5,0.4850511219488467,0.055355969000592656,0.014948878051153303
7,98,0.5,0.4897801363248276,0.0521866618542498,0.010219863675172414
7,99,0.5,0.4851723695519922,0.054506276448545915,0.014827630448007778
7,100,0.5,0.49619684064132563,0.047978885400878864,0.0038031593586743684
7,101,0.6666666666666666,0.4845844495729527,0.04810294784280014,0.18208221709371392
7,102,0.3333333333333333,0.4956352554078181,0.05577331749881403,0.1623019220744848
7,103,0.5,0.4868532662456873,0.050773222972378566,0.01314673375431269
7,104,0.5,0.4920119538228589,0.04813518353219804,0.007988046177141106
7,105,0.5,0.49265734679060796,0.04924498562563553,0.007342653209392036
7,106,0.5,0.4897317762474715,0.049186006910783085,0.010268223752528505
7,107,0.5,0.482063989562287,0.05207547113916049,0.01793601043771298
7,108,0.5,0.4994098237075907,0.05183810469708744,0.0005901762924093168
7,109,0.5,0.4811201403636052,0.04859602715780005,0.018879859636394825
7,110,0.5,0.49567050018093534,0.053256657303158296,0.004329499819064664
7,111,0.5,0.48855048472763263,0.05435885081191273,0.011449515272367372
7,112,0.5,0.49921415998079977,0.04759159626582959,0.0007858400192002346
7,113,0.5,0.48636605513591696,0.05065980042058007,0.013633944864083036
7,114,0.5,0.4951849160283367,0.049452449030938636,0.004815083971663303
7,115,0.5,0.4852831767309331,0.05191527487329485,0.014716823269066925
7,116,0.5,0.49890217325069053,0.052135338964961774,0.0010978267493094718
7,117,0.5,0.48499431513650537,0.0497988264058081,0.015005684863494628
7,118,0.5,0.48886079692216955,0.05086774586520974,0.01113920307783045
7,119,0.5,0.48362871101357235,0.05111517206632736,0.016371288986427646
7,120,0.5,0.4965602445077672,0.05077326779652864,0.003439755492232799
7,121,0.5,0.4820834256037586,0.04664905946449629,0.01791657439624139
7,122,0.5,0.4940431026793981,0.05553285938544838,0.005956897320601895
7,123,0.5,0.4784853426694546,0.05641908562556901,0.021514657330545417
7,124,0.5,0.49088101669313927,0.04944890681226428,0.009118983306860728
7,125,0.5,0.49272752487890065,0.05134599557787564,0.007272475121099353
7,126,0.5,0.4872288501366108,0.04976939820949994,0.012771149863389175
7,127,0.5,0.4813528494941183,0.05465892966710682,0.018647150505881727
