step,train_loss,eval_loss,lr
664,0.5087873339653015,nan,0.0003
665,0.5010964274406433,nan,0.0003
666,0.5264819860458374,nan,0.0003
667,0.5092706680297852,nan,0.0003
668,0.5208781957626343,nan,0.0003
669,0.4948544204235077,nan,0.0003
670,0.49606701731681824,nan,0.0003
671,0.5192749500274658,nan,0.0003
672,0.578414261341095,nan,0.0003
673,0.49163195490837097,nan,0.0003
674,0.48492512106895447,nan,0.0003
675,0.4981774091720581,nan,0.0003
676,0.52823805809021,nan,0.0003
677,0.46357429027557373,nan,0.0003
678,0.5221899151802063,nan,0.0003
679,0.5384026765823364,nan,0.0003
680,0.5107238292694092,nan,0.0003
681,0.5335546731948853,nan,0.0003
682,0.5248913168907166,nan,0.0003
683,0.5116997957229614,nan,0.0003
684,0.5179937481880188,nan,0.0003
685,0.49335575103759766,nan,0.0003
686,0.48164600133895874,nan,0.0003
687,0.520365834236145,nan,0.0003
688,0.519898533821106,nan,0.0003
689,0.509009599685669,nan,0.0003
690,0.4587952494621277,nan,0.0003
691,0.47504639625549316,nan,0.0003
692,0.496732622385025,nan,0.0003
693,0.5081606507301331,nan,0.0003
694,0.4569874703884125,nan,0.0003
695,0.517288863658905,nan,0.0003
696,0.5326668620109558,nan,0.0003
697,0.4962064027786255,nan,0.0003
698,0.5078968405723572,nan,0.0003
699,0.4979162812232971,nan,0.0003
700,0.48534679412841797,0.4989161188418331,0.0003
701,0.5163052678108215,nan,0.0003
702,0.49333420395851135,nan,0.0003
703,0.48637089133262634,nan,0.0003
704,0.48500552773475647,nan,0.0003
705,0.5126988887786865,nan,0.0003
706,0.5074803829193115,nan,0.0003
707,0.5120331645011902,nan,0.0003
708,0.4793076813220978,nan,0.0003
709,0.5391312837600708,nan,0.0003
710,0.4910264015197754,nan,0.0003
711,0.5341131091117859,nan,0.0003
712,0.48621606826782227,nan,0.0003
713,0.49479347467422485,nan,0.0003
714,0.4981769323348999,nan,0.0003
715,0.5522738695144653,nan,0.0003
716,0.53639155626297,nan,0.0003
717,0.5029750466346741,nan,0.0003
718,0.5135884881019592,nan,0.0003
719,0.47862708568573,nan,0.0003
720,0.5090734958648682,nan,0.0003
721,0.5118123292922974,nan,0.0003
722,0.47550567984580994,nan,0.0003
723,0.503953754901886,nan,0.0003
724,0.4889790713787079,nan,0.0003
725,0.4960426688194275,nan,0.0003
726,0.5190884470939636,nan,0.0003
727,0.5361394882202148,nan,0.0003
728,0.4906574487686157,nan,0.0003
729,0.4938039779663086,nan,0.0003
730,0.5231943726539612,nan,0.0003
731,0.5443406105041504,nan,0.0003
732,0.4854045510292053,nan,0.0003
733,0.49397513270378113,nan,0.0003
734,0.5055573582649231,nan,0.0003
735,0.4887698292732239,nan,0.0003
736,0.5302642583847046,nan,0.0003
737,0.4905475974082947,nan,0.0003
738,0.4875722825527191,nan,0.0003
739,0.5061601996421814,nan,0.0003
740,0.5063011050224304,nan,0.0003
741,0.5034002065658569,nan,0.0003
742,0.5116744637489319,nan,0.0003
743,0.475102961063385,nan,0.0003
744,0.5428329706192017,nan,0.0003
745,0.5197454690933228,nan,0.0003
746,0.4964744448661804,nan,0.0003
747,0.5040149688720703,nan,0.0003
748,0.5221421122550964,nan,0.0003
749,0.5062685608863831,nan,0.0003
750,0.5192459225654602,nan,0.0003
751,0.48771175742149353,nan,0.0003
752,0.5066407918930054,nan,0.0003
753,0.5052440762519836,nan,0.0003
754,0.48990023136138916,nan,0.0003
755,0.5034863352775574,nan,0.0003
756,0.5142622590065002,nan,0.0003
757,0.48907214403152466,nan,0.0003
758,0.48160287737846375,nan,0.0003
759,0.4991888403892517,nan,0.0003
760,0.5168449282646179,nan,0.0003
761,0.5402267575263977,nan,0.0003
762,0.4960486888885498,nan,0.0003
763,0.5002471208572388,nan,0.0003
764,0.509101390838623,nan,0.0003
765,0.4982885718345642,nan,0.0003
766,0.5382800698280334,nan,0.0003
767,0.5069454908370972,nan,0.0003
768,0.5062814354896545,nan,0.0003
769,0.5193918943405151,nan,0.0003
770,0.49549853801727295,nan,0.0003
771,0.555456817150116,nan,0.0003
772,0.518436074256897,nan,0.0003
773,0.5295725464820862,nan,0.0003
774,0.5024732947349548,nan,0.0003
775,0.4875037968158722,nan,0.0003
776,0.47893452644348145,nan,0.0003
777,0.5020585060119629,nan,0.0003
778,0.5132591128349304,nan,0.0003
779,0.500479519367218,nan,0.0003
780,0.5306773781776428,nan,0.0003
781,0.462664932012558,nan,0.0003
782,0.5342898964881897,nan,0.0003
783,0.4677973687648773,nan,0.0003
784,0.509485125541687,nan,0.0003
785,0.48387080430984497,nan,0.0003
786,0.49327391386032104,nan,0.0003
787,0.46989068388938904,nan,0.0003
788,0.4925307631492615,nan,0.0003
789,0.4800280034542084,nan,0.0003
790,0.48970624804496765,nan,0.0003
791,0.5057825446128845,nan,0.0003
792,0.5071274042129517,nan,0.0003
793,0.5076228976249695,nan,0.0003
794,0.5198359489440918,nan,0.0003
795,0.5030441284179688,nan,0.0003
796,0.5033146142959595,nan,0.0003
797,0.5233951807022095,nan,0.0003
798,0.5355704426765442,nan,0.0003
799,0.4862212538719177,nan,0.0003
800,0.5029295682907104,0.48181177700486466,0.0003
801,0.49758821725845337,nan,0.0003
802,0.48599371314048767,nan,0.0003
803,0.5009608864784241,nan,0.0003
804,0.5378082990646362,nan,0.0003
805,0.5217981934547424,nan,0.0003
806,0.5193688273429871,nan,0.0003
807,0.5085405111312866,nan,0.0003
808,0.5167324542999268,nan,0.0003
809,0.5169922709465027,nan,0.0003
810,0.5093508362770081,nan,0.0003
811,0.47352883219718933,nan,0.0003
812,0.5403286218643188,nan,0.0003
813,0.4930678904056549,nan,0.0003
814,0.48602262139320374,nan,0.0003
815,0.48834091424942017,nan,0.0003
816,0.4627361297607422,nan,0.0003
817,0.48304909467697144,nan,0.0003
818,0.49962860345840454,nan,0.0003
819,0.5021646022796631,nan,0.0003
820,0.5214471817016602,nan,0.0003
821,0.515562891960144,nan,0.0003
822,0.5137690305709839,nan,0.0003
823,0.5112019777297974,nan,0.0003
824,0.5111466646194458,nan,0.0003
825,0.5065409541130066,nan,0.0003
826,0.5094550251960754,nan,0.0003
827,0.49488601088523865,nan,0.0003
828,0.4656737744808197,nan,0.0003
829,0.5429074168205261,nan,0.0003
830,0.5346840620040894,nan,0.0003
831,0.5311776995658875,nan,0.0003
832,0.5029833316802979,nan,0.0003
833,0.4526043236255646,nan,0.0003
834,0.5250866413116455,nan,0.0003
835,0.5108181834220886,nan,0.0003
836,0.5317405462265015,nan,0.0003
837,0.4866243302822113,nan,0.0003
838,0.5179481506347656,nan,0.0003
839,0.5156672596931458,nan,0.0003
840,0.47569751739501953,nan,0.0003
841,0.5090546607971191,nan,0.0003
842,0.5205281972885132,nan,0.0003
843,0.5432556867599487,nan,0.0003
844,0.5170037746429443,nan,0.0003
845,0.5066798329353333,nan,0.0003
846,0.5238178968429565,nan,0.0003
847,0.47277358174324036,nan,0.0003
848,0.49015146493911743,nan,0.0003
849,0.49475395679473877,nan,0.0003
850,0.47601354122161865,nan,0.0003
851,0.46393686532974243,nan,0.0003
852,0.47277432680130005,nan,0.0003
853,0.49994421005249023,nan,0.0003
854,0.504686176776886,nan,0.0003
855,0.4944567382335663,nan,0.0003
856,0.5125960111618042,nan,0.0003
857,0.4856087565422058,nan,0.0003
858,0.45893412828445435,nan,0.0003
859,0.5470969676971436,nan,0.0003
860,0.5265255570411682,nan,0.0003
861,0.4924542009830475,nan,0.0003
862,0.5260592699050903,nan,0.0003
863,0.47875872254371643,nan,0.0003
864,0.4701482355594635,nan,0.0003
865,0.5377702116966248,nan,0.0003
866,0.516887903213501,nan,0.0003
867,0.5200571417808533,nan,0.0003
868,0.5125400424003601,nan,0.0003
869,0.5121639370918274,nan,0.0003
870,0.4941478967666626,nan,0.0003
871,0.48470166325569153,nan,0.0003
872,0.4780268371105194,nan,0.0003
873,0.5535447001457214,nan,0.0003
874,0.5151326656341553,nan,0.0003
875,0.5057480931282043,nan,0.0003
876,0.5139211416244507,nan,0.0003
877,0.5124670267105103,nan,0.0003
878,0.5095818042755127,nan,0.0003
879,0.5506241917610168,nan,0.0003
880,0.5417985320091248,nan,0.0003
881,0.5060534477233887,nan,0.0003
882,0.5130423307418823,nan,0.0003
883,0.5426389575004578,nan,0.0003
884,0.5039419531822205,nan,0.0003
885,0.5240622162818909,nan,0.0003
886,0.5034523606300354,nan,0.0003
887,0.4846107065677643,nan,0.0003
888,0.5400252938270569,nan,0.0003
889,0.538933277130127,nan,0.0003
890,0.4758082926273346,nan,0.0003
891,0.478445440530777,nan,0.0003
892,0.5052699446678162,nan,0.0003
893,0.5401543974876404,nan,0.0003
894,0.5278852581977844,nan,0.0003
895,0.46309515833854675,nan,0.0003
896,0.489298552274704,nan,0.0003
897,0.49918097257614136,nan,0.0003
898,0.49087825417518616,nan,0.0003
899,0.5312168002128601,nan,0.0003
900,0.5112981200218201,0.5202637315379094,0.0003
901,0.5309435725212097,nan,0.0003
902,0.5153831243515015,nan,0.0003
903,0.528304934501648,nan,0.0003
904,0.5019134879112244,nan,0.0003
905,0.5113930106163025,nan,0.0003
906,0.5268769264221191,nan,0.0003
907,0.5296564102172852,nan,0.0003
908,0.5182881951332092,nan,0.0003
909,0.5048526525497437,nan,0.0003
910,0.5212910771369934,nan,0.0003
911,0.48911723494529724,nan,0.0003
912,0.5333160758018494,nan,0.0003
913,0.4823019802570343,nan,0.0003
914,0.5001198053359985,nan,0.0003
915,0.5073620080947876,nan,0.0003
916,0.5448742508888245,nan,0.0003
917,0.48907625675201416,nan,0.0003
918,0.4849125146865845,nan,0.0003
919,0.5468556880950928,nan,0.0003
920,0.4789149761199951,nan,0.0003
921,0.5002074241638184,nan,0.0003
922,0.4847082197666168,nan,0.0003
923,0.5355941653251648,nan,0.0003
924,0.5080292820930481,nan,0.0003
925,0.48656949400901794,nan,0.0003
926,0.5250024795532227,nan,0.0003
927,0.4960092306137085,nan,0.0003
928,0.49823737144470215,nan,0.0003
929,0.4836304485797882,nan,0.0003
930,0.5103121399879456,nan,0.0003
931,0.5240826606750488,nan,0.0003
932,0.5267225503921509,nan,0.0003
933,0.4708865284919739,nan,0.0003
934,0.5245535373687744,nan,0.0003
935,0.4883347749710083,nan,0.0003
936,0.5143473744392395,nan,0.0003
937,0.5185574889183044,nan,0.0003
938,0.523231565952301,nan,0.0003
939,0.518942654132843,nan,0.0003
940,0.527779221534729,nan,0.0003
941,0.5129155516624451,nan,0.0003
942,0.5147159695625305,nan,0.0003
943,0.44499775767326355,nan,0.0003
944,0.4933774173259735,nan,0.0003
945,0.4902096092700958,nan,0.0003
946,0.4619736075401306,nan,0.0003
947,0.48586398363113403,nan,0.0003
948,0.5602673292160034,nan,0.0003
949,0.5064182877540588,nan,0.0003
950,0.5247833728790283,nan,0.0003
951,0.5187290906906128,nan,0.0003
952,0.4681049585342407,nan,0.0003
953,0.47076305747032166,nan,0.0003
954,0.4967203140258789,nan,0.0003
955,0.5004070997238159,nan,0.0003
956,0.48283588886260986,nan,0.0003
957,0.47652387619018555,nan,0.0003
958,0.5080748200416565,nan,0.0003
959,0.527309238910675,nan,0.0003
960,0.5573253035545349,nan,0.0003
961,0.5330575704574585,nan,0.0003
962,0.5365145802497864,nan,0.0003
963,0.4659903645515442,nan,0.0003
964,0.5113058090209961,nan,0.0003
965,0.4943014681339264,nan,0.0003
966,0.5414867401123047,nan,0.0003
967,0.49918264150619507,nan,0.0003
968,0.48590990900993347,nan,0.0003
969,0.5174233317375183,nan,0.0003
970,0.49043262004852295,nan,0.0003
971,0.5143102407455444,nan,0.0003
972,0.5017421841621399,nan,0.0003
973,0.4947293698787689,nan,0.0003
974,0.5115488767623901,nan,0.0003
975,0.49343883991241455,nan,0.0003
976,0.5307237505912781,nan,0.0003
977,0.5164534449577332,nan,0.0003
978,0.529776394367218,nan,0.0003
979,0.49579566717147827,nan,0.0003
980,0.434584379196167,nan,0.0003
981,0.5005474090576172,nan,0.0003
982,0.516602635383606,nan,0.0003
983,0.5225285291671753,nan,0.0003
984,0.5223962664604187,nan,0.0003
985,0.4783797860145569,nan,0.0003
986,0.5009095668792725,nan,0.0003
987,0.5213710069656372,nan,0.0003
988,0.5139531493186951,nan,0.0003
989,0.48704543709754944,nan,0.0003
990,0.5235205292701721,nan,0.0003
991,0.5116029977798462,nan,0.0003
992,0.5315243005752563,nan,0.0003
993,0.5017355680465698,nan,0.0003
994,0.48163169622421265,nan,0.0003
995,0.5258908271789551,nan,0.0003
996,0.5207313299179077,nan,0.0003
997,0.5161091089248657,nan,0.0003
998,0.5268634557723999,nan,0.0003
999,0.5075650215148926,nan,0.0003
1000,0.49822115898132324,0.4944561373802923,0.0003
1001,0.48946407437324524,nan,0.0003
1002,0.5102992653846741,nan,0.0003
1003,0.5469391942024231,nan,0.0003
1004,0.5027511715888977,nan,0.0003
1005,0.5464600920677185,nan,0.0003
1006,0.5297630429267883,nan,0.0003
1007,0.48845940828323364,nan,0.0003
1008,0.5110253095626831,nan,0.0003
1009,0.4815084636211395,nan,0.0003
1010,0.4879503548145294,nan,0.0003
1011,0.4855516254901886,nan,0.0003
1012,0.5116586089134216,nan,0.0003
1013,0.5253943204879761,nan,0.0003
1014,0.48292896151542664,nan,0.0003
1015,0.4985392689704895,nan,0.0003
1016,0.51789790391922,nan,0.0003
1017,0.5181683897972107,nan,0.0003
1018,0.5142961740493774,nan,0.0003
1019,0.49296826124191284,nan,0.0003
1020,0.5138393044471741,nan,0.0003
1021,0.49577999114990234,nan,0.0003
1022,0.5028524398803711,nan,0.0003
1023,0.4930947721004486,nan,0.0003
1024,0.49053287506103516,nan,0.0003
1025,0.5288802981376648,nan,0.0003
1026,0.5013028979301453,nan,0.0003
1027,0.45753714442253113,nan,0.0003
1028,0.4862949550151825,nan,0.0003
1029,0.5402897596359253,nan,0.0003
1030,0.5199374556541443,nan,0.0003
1031,0.5216175317764282,nan,0.0003
1032,0.5262957811355591,nan,0.0003
1033,0.47450533509254456,nan,0.0003
1034,0.52288419008255,nan,0.0003
1035,0.4578532874584198,nan,0.0003
1036,0.5178402066230774,nan,0.0003
1037,0.517459511756897,nan,0.0003
1038,0.5212323069572449,nan,0.0003
1039,0.48843133449554443,nan,0.0003
1040,0.5220605731010437,nan,0.0003
1041,0.5019933581352234,nan,0.0003
1042,0.490387886762619,nan,0.0003
1043,0.5275615453720093,nan,0.0003
1044,0.4881950914859772,nan,0.0003
1045,0.5069541931152344,nan,0.0003
1046,0.5378254652023315,nan,0.0003
1047,0.5179814696311951,nan,0.0003
1048,0.5196303129196167,nan,0.0003
1049,0.5276521444320679,nan,0.0003
1050,0.5039807558059692,nan,0.0003
1051,0.532189667224884,nan,0.0003
1052,0.5179707407951355,nan,0.0003
1053,0.46208158135414124,nan,0.0003
1054,0.5027065873146057,nan,0.0003
1055,0.47869938611984253,nan,0.0003
1056,0.4864923059940338,nan,0.0003
1057,0.4845300316810608,nan,0.0003
1058,0.5089982151985168,nan,0.0003
1059,0.5190838575363159,nan,0.0003
1060,0.4985203146934509,nan,0.0003
1061,0.4830944538116455,nan,0.0003
1062,0.5487596392631531,nan,0.0003
1063,0.5201370120048523,nan,0.0003
1064,0.5067650079727173,nan,0.0003
1065,0.5212188363075256,nan,0.0003
1066,0.5512134432792664,nan,0.0003
1067,0.5135372877120972,nan,0.0003
1068,0.47889071702957153,nan,0.0003
1069,0.49314090609550476,nan,0.0003
1070,0.5158566832542419,nan,0.0003
1071,0.5205336809158325,nan,0.0003
1072,0.4828687310218811,nan,0.0003
1073,0.48808786273002625,nan,0.0003
1074,0.49534255266189575,nan,0.0003
1075,0.49206775426864624,nan,0.0003
1076,0.49941256642341614,nan,0.0003
1077,0.5005632042884827,nan,0.0003
1078,0.4995169937610626,nan,0.0003
1079,0.5262452363967896,nan,0.0003
1080,0.5290643572807312,nan,0.0003
1081,0.4492032825946808,nan,0.0003
1082,0.5363540053367615,nan,0.0003
1083,0.5405771136283875,nan,0.0003
1084,0.5139725804328918,nan,0.0003
1085,0.5366760492324829,nan,0.0003
1086,0.5358512997627258,nan,0.0003
1087,0.489667147397995,nan,0.0003
1088,0.5226265788078308,nan,0.0003
1089,0.4825471341609955,nan,0.0003
1090,0.5220703482627869,nan,0.0003
1091,0.46463117003440857,nan,0.0003
1092,0.4735316336154938,nan,0.0003
1093,0.5416274070739746,nan,0.0003
1094,0.4857862591743469,nan,0.0003
1095,0.49533331394195557,nan,0.0003
1096,0.4851325452327728,nan,0.0003
1097,0.4915740489959717,nan,0.0003
1098,0.49462711811065674,nan,0.0003
1099,0.4868418276309967,nan,0.0003
1100,0.5123364329338074,0.48284484773786884,0.0003
1101,0.5070216059684753,nan,0.0003
1102,0.4976235032081604,nan,0.0003
1103,0.5248507261276245,nan,0.0003
1104,0.5114617347717285,nan,0.0003
1105,0.515160083770752,nan,0.0003
1106,0.5442590713500977,nan,0.0003
1107,0.4480280876159668,nan,0.0003
1108,0.5218843817710876,nan,0.0003
1109,0.5149416923522949,nan,0.0003
1110,0.42992526292800903,nan,0.0003
1111,0.5319107174873352,nan,0.0003
1112,0.5101649761199951,nan,0.0003
1113,0.49703148007392883,nan,0.0003
1114,0.5104772448539734,nan,0.0003
1115,0.525080144405365,nan,0.0003
1116,0.48595041036605835,nan,0.0003
1117,0.5344594717025757,nan,0.0003
1118,0.4810595214366913,nan,0.0003
1119,0.48339420557022095,nan,0.0003
1120,0.5146444439888,nan,0.0003
1121,0.5043290257453918,nan,0.0003
1122,0.4732639789581299,nan,0.0003
1123,0.4879894256591797,nan,0.0003
1124,0.5536640286445618,nan,0.0003
1125,0.5115589499473572,nan,0.0003
1126,0.5037180781364441,nan,0.0003
1127,0.5146822333335876,nan,0.0003
1128,0.5386078953742981,nan,0.0003
1129,0.4889102280139923,nan,0.0003
1130,0.4691714346408844,nan,0.0003
1131,0.4769304096698761,nan,0.0003
1132,0.5327218770980835,nan,0.0003
1133,0.47866639494895935,nan,0.0003
1134,0.4684121906757355,nan,0.0003
1135,0.4878145754337311,nan,0.0003
1136,0.48522326350212097,nan,0.0003
1137,0.4824077785015106,nan,0.0003
1138,0.5401262640953064,nan,0.0003
1139,0.4854387938976288,nan,0.0003
1140,0.5492280721664429,nan,0.0003
1141,0.4677932858467102,nan,0.0003
1142,0.46678104996681213,nan,0.0003
1143,0.505968451499939,nan,0.0003
1144,0.5124412775039673,nan,0.0003
1145,0.5324944257736206,nan,0.0003
1146,0.5290637016296387,nan,0.0003
1147,0.513454794883728,nan,0.0003
1148,0.49309152364730835,nan,0.0003
1149,0.47612228989601135,nan,0.0003
1150,0.5054160952568054,nan,0.0003
1151,0.5311647653579712,nan,0.0003
1152,0.5318716764450073,nan,0.0003
1153,0.5117124319076538,nan,0.0003
1154,0.4777963161468506,nan,0.0003
1155,0.5446714162826538,nan,0.0003
1156,0.5431404113769531,nan,0.0003
1157,0.5342039465904236,nan,0.0003
1158,0.4816996455192566,nan,0.0003
1159,0.5079420804977417,nan,0.0003
1160,0.5042240023612976,nan,0.0003
1161,0.5047610998153687,nan,0.0003
1162,0.49959927797317505,nan,0.0003
1163,0.49714577198028564,nan,0.0003
1164,0.5495217442512512,nan,0.0003
1165,0.4570976793766022,nan,0.0003
1166,0.5235738754272461,nan,0.0003
1167,0.5262889266014099,nan,0.0003
1168,0.4759199917316437,nan,0.0003
1169,0.5105405449867249,nan,0.0003
1170,0.5079400539398193,nan,0.0003
1171,0.5164374113082886,nan,0.0003
1172,0.49067243933677673,nan,0.0003
1173,0.5064235329627991,nan,0.0003
1174,0.504802405834198,nan,0.0003
1175,0.4910026788711548,nan,0.0003
1176,0.5447543859481812,nan,0.0003
1177,0.5435876846313477,nan,0.0003
1178,0.5181153416633606,nan,0.0003
1179,0.48120081424713135,nan,0.0003
1180,0.4760885238647461,nan,0.0003
1181,0.47263363003730774,nan,0.0003
1182,0.504174530506134,nan,0.0003
1183,0.5245506167411804,nan,0.0003
1184,0.5339586138725281,nan,0.0003
1185,0.5253697037696838,nan,0.0003
1186,0.4714697301387787,nan,0.0003
1187,0.4973374009132385,nan,0.0003
1188,0.4798028767108917,nan,0.0003
1189,0.5428630113601685,nan,0.0003
1190,0.49688369035720825,nan,0.0003
1191,0.5031473636627197,nan,0.0003
1192,0.5190929770469666,nan,0.0003
1193,0.5269662141799927,nan,0.0003
1194,0.48876243829727173,nan,0.0003
1195,0.5024725794792175,nan,0.0003
1196,0.504879355430603,nan,0.0003
1197,0.4887342154979706,nan,0.0003
1198,0.46491873264312744,nan,0.0003
1199,0.49785828590393066,nan,0.0003
1200,0.4802837073802948,0.5436337229559964,0.0003
1201,0.5017154216766357,nan,0.0003
1202,0.45305776596069336,nan,0.0003
1203,0.49811673164367676,nan,0.0003
1204,0.5182538628578186,nan,0.0003
1205,0.4746401906013489,nan,0.0003
1206,0.4476667046546936,nan,0.0003
1207,0.498587429523468,nan,0.0003
1208,0.5357439517974854,nan,0.0003
1209,0.5182355642318726,nan,0.0003
1210,0.5017423629760742,nan,0.0003
1211,0.5086477994918823,nan,0.0003
1212,0.49490639567375183,nan,0.0003
1213,0.5060492753982544,nan,0.0003
1214,0.48270300030708313,nan,0.0003
1215,0.5215250849723816,nan,0.0003
1216,0.4842277467250824,nan,0.0003
1217,0.45545679330825806,nan,0.0003
1218,0.5028588175773621,nan,0.0003
1219,0.5122525691986084,nan,0.0003
1220,0.5202328562736511,nan,0.0003
1221,0.5126580595970154,nan,0.0003
1222,0.5004951357841492,nan,0.0003
1223,0.5032336115837097,nan,0.0003
1224,0.4928717613220215,nan,0.0003
1225,0.4931020140647888,nan,0.0003
1226,0.5059546232223511,nan,0.0003
1227,0.4950815439224243,nan,0.0003
1228,0.48792171478271484,nan,0.0003
1229,0.5097435116767883,nan,0.0003
1230,0.5283598899841309,nan,0.0003
1231,0.5223767161369324,nan,0.0003
1232,0.5539613366127014,nan,0.0003
1233,0.49596837162971497,nan,0.0003
1234,0.5376754403114319,nan,0.0003
1235,0.5509059429168701,nan,0.0003
1236,0.5317996740341187,nan,0.0003
1237,0.48440343141555786,nan,0.0003
1238,0.5285964012145996,nan,0.0003
1239,0.5036897659301758,nan,0.0003
1240,0.4657285213470459,nan,0.0003
1241,0.4898853003978729,nan,0.0003
1242,0.4840396046638489,nan,0.0003
1243,0.5163531303405762,nan,0.0003
1244,0.5261760950088501,nan,0.0003
1245,0.4443069398403168,nan,0.0003
1246,0.49971023201942444,nan,0.0003
1247,0.516154408454895,nan,0.0003
1248,0.45508626103401184,nan,0.0003
1249,0.47827059030532837,nan,0.0003
1250,0.5090436935424805,nan,0.0003
1251,0.5067760348320007,nan,0.0003
1252,0.5038575530052185,nan,0.0003
1253,0.4859020411968231,nan,0.0003
1254,0.48442092537879944,nan,0.0003
1255,0.46017521619796753,nan,0.0003
1256,0.5104849338531494,nan,0.0003
1257,0.4887863099575043,nan,0.0003
1258,0.48982712626457214,nan,0.0003
1259,0.49705132842063904,nan,0.0003
1260,0.4723774194717407,nan,0.0003
1261,0.494273841381073,nan,0.0003
1262,0.4905974268913269,nan,0.0003
1263,0.5299822688102722,nan,0.0003
1264,0.5620315074920654,nan,0.0003
1265,0.49721530079841614,nan,0.0003
1266,0.5071927309036255,nan,0.0003
1267,0.5130747556686401,nan,0.0003
1268,0.5073526501655579,nan,0.0003
1269,0.4798934757709503,nan,0.0003
1270,0.5212574005126953,nan,0.0003
1271,0.4799885153770447,nan,0.0003
1272,0.4948601722717285,nan,0.0003
1273,0.493577241897583,nan,0.0003
1274,0.546648383140564,nan,0.0003
1275,0.4998723566532135,nan,0.0003
1276,0.4974291920661926,nan,0.0003
1277,0.5047497749328613,nan,0.0003
1278,0.5485633015632629,nan,0.0003
1279,0.48893436789512634,nan,0.0003
1280,0.5432752370834351,nan,0.0003
1281,0.49667808413505554,nan,0.0003
1282,0.5033738017082214,nan,0.0003
1283,0.5267047882080078,nan,0.0003
1284,0.5416039228439331,nan,0.0003
1285,0.4761684834957123,nan,0.0003
1286,0.4832790493965149,nan,0.0003
1287,0.49538519978523254,nan,0.0003
1288,0.5401838421821594,nan,0.0003
1289,0.49991658329963684,nan,0.0003
1290,0.477626770734787,nan,0.0003
1291,0.48212194442749023,nan,0.0003
1292,0.4676573872566223,nan,0.0003
1293,0.48968881368637085,nan,0.0003
1294,0.5535545945167542,nan,0.0003
1295,0.5049707293510437,nan,0.0003
1296,0.49602627754211426,nan,0.0003
1297,0.4518404006958008,nan,0.0003
1298,0.5329415202140808,nan,0.0003
1299,0.5258852243423462,nan,0.0003
1300,0.47145676612854004,0.4969962782873786,0.0003
1301,0.5034092664718628,nan,0.0003
1302,0.5067029595375061,nan,0.0003
1303,0.5098075866699219,nan,0.0003
1304,0.5242910385131836,nan,0.0003
1305,0.49948129057884216,nan,0.0003
1306,0.5234048366546631,nan,0.0003
1307,0.48044273257255554,nan,0.0003
1308,0.5242083072662354,nan,0.0003
1309,0.47465598583221436,nan,0.0003
1310,0.5266575217247009,nan,0.0003
1311,0.5196492671966553,nan,0.0003
1312,0.5529050230979919,nan,0.0003
1313,0.5387242436408997,nan,0.0003
1314,0.52443528175354,nan,0.0003
1315,0.5071660280227661,nan,0.0003
1316,0.46850335597991943,nan,0.0003
1317,0.500153124332428,nan,0.0003
1318,0.5271685719490051,nan,0.0003
1319,0.5225332975387573,nan,0.0003
1320,0.5521017909049988,nan,0.0003
1321,0.4513552784919739,nan,0.0003
1322,0.5056007504463196,nan,0.0003
1323,0.5549901127815247,nan,0.0003
1324,0.4608409106731415,nan,0.0003
1325,0.5186793804168701,nan,0.0003
1326,0.5494996309280396,nan,0.0003
1327,0.5162313580513,nan,0.0003
1328,0.4911012649536133,nan,0.0003
1329,0.5242714881896973,nan,0.0003
1330,0.4964584708213806,nan,0.0003
1331,0.4942981004714966,nan,0.0003
1332,0.5473909378051758,nan,0.0003
1333,0.5119272470474243,nan,0.0003
1334,0.5240185260772705,nan,0.0003
1335,0.5096781849861145,nan,0.0003
1336,0.4897763431072235,nan,0.0003
1337,0.48791855573654175,nan,0.0003
1338,0.48203879594802856,nan,0.0003
1339,0.4890269935131073,nan,0.0003
1340,0.5011962652206421,nan,0.0003
1341,0.4941217005252838,nan,0.0003
1342,0.5088164806365967,nan,0.0003
1343,0.47578343749046326,nan,0.0003
1344,0.4929879903793335,nan,0.0003
1345,0.533557653427124,nan,0.0003
1346,0.5010369420051575,nan,0.0003
1347,0.5636641979217529,nan,0.0003
1348,0.5398589968681335,nan,0.0003
1349,0.5293156504631042,nan,0.0003
1350,0.5201447606086731,nan,0.0003
1351,0.47493770718574524,nan,0.0003
1352,0.5047770738601685,nan,0.0003
1353,0.47364190220832825,nan,0.0003
1354,0.4920022487640381,nan,0.0003
1355,0.515308141708374,nan,0.0003
1356,0.47550269961357117,nan,0.0003
1357,0.4828473925590515,nan,0.0003
1358,0.5046070218086243,nan,0.0003
1359,0.5077936053276062,nan,0.0003
1360,0.49310946464538574,nan,0.0003
1361,0.45322319865226746,nan,0.0003
1362,0.4857747554779053,nan,0.0003
1363,0.4990635812282562,nan,0.0003
1364,0.4671536386013031,nan,0.0003
1365,0.49278736114501953,nan,0.0003
1366,0.4913719594478607,nan,0.0003
1367,0.48630985617637634,nan,0.0003
1368,0.4950418472290039,nan,0.0003
1369,0.5070260167121887,nan,0.0003
1370,0.4894976019859314,nan,0.0003
1371,0.5081329941749573,nan,0.0003
1372,0.5302740931510925,nan,0.0003
1373,0.5404453873634338,nan,0.0003
1374,0.5067369937896729,nan,0.0003
1375,0.4875927269458771,nan,0.0003
1376,0.5397800207138062,nan,0.0003
1377,0.5248393416404724,nan,0.0003
1378,0.49348506331443787,nan,0.0003
1379,0.5256572961807251,nan,0.0003
